Cast	Pic	Task	Part	Dur	Lang	RT	Rep	Freq_1_LF	CogStatus_1_C
flor	127	BN	1P3	319	1	492	2	2	1
flor	127	BN	1P3	330	1	465	1	2	1
globo	100	BN	1P3	531	1	462	4	1	1
globo	100	BN	1P3	334	1	593	1	1	1
globo	100	BN	1P3	391	1	532	2	1	1
globo	100	BN	1P3	445	1	488	3	1	1
hacha	116	BN	1P3	494	1	760	3	1	2
hacha	116	BN	1P3	398	1	579	2	1	2
hacha	116	BN	1P3	426	1	532	4	1	2
hacha	116	BN	1P3	450	1	583	1	1	2
hilo	130	BN	1P3	348	1	529	3	2	2
hilo	130	BN	1P3	331	1	559	4	2	2
hilo	130	BN	1P3	342	1	523	2	2	2
hilo	130	BN	1P3	352	1	752	1	2	2
hoja	135	BN	1P3	344	1	498	4	2	2
hoja	135	BN	1P3	395	1	503	3	2	2
hoja	135	BN	1P3	338	1	557	2	2	2
hoja	135	BN	1P3	362	1	530	1	2	2
hoz	115	BN	1P3	359	1	553	4	1	2
hoz	115	BN	1P3	289	1	661	3	1	2
hoz	115	BN	1P3	328	1	408	2	1	2
hoz	115	BN	1P3	274	1	507	1	1	2
hucha	119	BN	1P3	480	1	575	3	1	2
hucha	119	BN	1P3	474	1	630	1	1	2
hucha	119	BN	1P3	403	1	562	4	1	2
hucha	119	BN	1P3	403	1	597	2	1	2
huevo	131	BN	1P3	395	1	515	3	2	2
huevo	131	BN	1P3	323	1	513	4	2	2
huevo	131	BN	1P3	329	1	596	1	2	2
huevo	131	BN	1P3	324	1	549	2	2	2
mancha	136	BN	1P3	398	1	510	4	2	2
mancha	136	BN	1P3	482	1	617	1	2	2
mancha	136	BN	1P3	544	1	532	3	2	2
mancha	136	BN	1P3	478	1	547	2	2	2
mesa	137	BN	1P3	453	1	470	4	2	2
mesa	137	BN	1P3	450	1	526	2	2	2
mesa	137	BN	1P3	468	1	495	3	2	2
mesa	137	BN	1P3	462	1	514	1	2	2
muleta	117	BN	1P3	445	1	794	4	1	2
muleta	117	BN	1P3	472	1	770	3	1	2
muleta	117	BN	1P3	363	1	1325	1	1	2
muleta	117	BN	1P3	444	1	990	2	1	2
patín	102	BN	1P3	391	1	499	2	1	1
patín	102	BN	1P3	445	1	515	1	1	1
patín	102	BN	1P3	411	1	487	4	1	1
patín	102	BN	1P3	409	1	503	3	1	1
pelota	129	BN	1P3	559	1	532	3	2	1
pelota	129	BN	1P3	486	1	456	4	2	1
pelota	129	BN	1P3	528	1	624	1	2	1
pelota	129	BN	1P3	370	1	840	2	2	1
peluca	108	BN	1P3	464	1	505	4	1	1
peluca	108	BN	1P3	495	1	481	3	1	1
peluca	108	BN	1P3	528	1	515	1	1	1
peluca	108	BN	1P3	462	1	517	2	1	1
peonza	118	BN	1P3	512	1	605	2	1	2
peonza	118	BN	1P3	584	1	541	4	1	2
peonza	118	BN	1P3	536	1	685	1	1	2
peonza	118	BN	1P3	589	1	544	3	1	2
pincel	103	BN	1P3	484	1	787	1	1	1
pincel	103	BN	1P3	481	1	510	4	1	1
pincel	103	BN	1P3	433	1	684	2	1	1
pincel	103	BN	1P3	495	1	560	3	1	1
puerta	126	BN	1P3	492	1	498	4	2	1
puerta	126	BN	1P3	533	1	496	3	2	1
puerta	126	BN	1P3	468	1	571	2	2	1
puerta	126	BN	1P3	416	1	566	1	2	1
regadera	106	BN	1P3	625	1	607	3	1	1
regadera	106	BN	1P3	578	1	539	4	1	1
regadera	106	BN	1P3	582	1	519	2	1	1
regadera	106	BN	1P3	641	1	567	1	1	1
reloj	121	BN	1P3	431	1	468	4	2	1
reloj	121	BN	1P3	445	1	502	3	2	1
reloj	121	BN	1P3	465	1	532	2	2	1
reloj	121	BN	1P3	371	1	657	1	2	1
sierra	109	BN	1P3	446	1	512	4	1	1
sierra	109	BN	1P3	507	1	618	3	1	1
sierra	109	BN	1P3	439	1	553	1	1	1
sierra	109	BN	1P3	497	1	600	2	1	1
silla	138	BN	1P3	421	1	729	2	2	2
silla	138	BN	1P3	495	1	407	3	2	2
silla	138	BN	1P3	467	1	492	1	2	2
silla	138	BN	1P3	446	1	478	4	2	2
sombrero	134	BN	1P3	548	1	605	4	2	2
sombrero	134	BN	1P3	558	1	475	2	2	2
sombrero	134	BN	1P3	600	1	448	3	2	2
sombrero	134	BN	1P3	567	1	463	1	2	2
taburete	101	BN	1P3	548	1	704	1	1	1
taburete	101	BN	1P3	525	1	728	4	1	1
taburete	101	BN	1P3	660	1	746	3	1	1
taburete	101	BN	1P3	558	1	593	2	1	1
teléfono	122	BN	1P3	582	1	456	3	2	1
teléfono	122	BN	1P3	533	1	470	4	2	1
teléfono	122	BN	1P3	547	1	499	1	2	1
teléfono	122	BN	1P3	592	1	480	2	2	1
ventana	139	BN	1P3	545	1	664	2	2	2
ventana	139	BN	1P3	565	1	517	1	2	2
ventana	139	BN	1P3	672	1	494	3	2	2
ventana	139	BN	1P3	638	1	537	4	2	2
vestido	124	BN	1P3	582	1	449	4	2	1
vestido	124	BN	1P3	612	1	584	3	2	1
vestido	124	BN	1P3	526	1	552	1	2	1
vestido	124	BN	1P3	612	1	516	2	2	1
violín	104	BN	1P3	485	1	522	3	1	1
violín	104	BN	1P3	417	1	587	1	1	1
violín	104	BN	1P3	464	1	566	4	1	1
violín	104	BN	1P3	463	1	487	2	1	1
avión	123	BN	1P30	412	1	602	4	2	1
avión	123	BN	1P30	422	1	626	3	2	1
avión	123	BN	1P30	420	1	617	2	2	1
avión	123	BN	1P30	390	1	656	1	2	1
bolsa	128	BN	1P30	446	1	718	4	2	1
bolsa	128	BN	1P30	398	1	678	2	2	1
bolsa	128	BN	1P30	428	1	724	3	2	1
bolsa	128	BN	1P30	412	1	707	1	2	1
bombilla	107	BN	1P30	512	1	697	2	1	1
bombilla	107	BN	1P30	488	1	667	3	1	1
bombilla	107	BN	1P30	521	1	608	4	1	1
bombilla	107	BN	1P30	538	1	724	1	1	1
calcetín	112	BN	1P30	667	1	518	3	1	2
calcetín	112	BN	1P30	565	1	547	2	1	2
calcetín	112	BN	1P30	519	1	621	4	1	2
calcetín	112	BN	1P30	524	1	591	1	1	2
cepillo	113	BN	1P30	501	1	1026	2	1	2
cepillo	113	BN	1P30	540	1	742	3	1	2
cepillo	113	BN	1P30	469	1	1007	1	1	2
colchón	111	BN	1P30	474	1	822	3	1	2
colchón	111	BN	1P30	446	1	1022	2	1	2
colchón	111	BN	1P30	510	1	895	4	1	2
colchón	111	BN	1P30	448	1	1435	1	1	2
columpio	114	BN	1P30	534	1	652	2	1	2
columpio	114	BN	1P30	506	1	662	4	1	2
columpio	114	BN	1P30	652	1	609	3	1	2
columpio	114	BN	1P30	582	1	569	1	1	2
corcho	110	BN	1P30	576	1	1675	1	1	2
corcho	110	BN	1P30	429	1	906	3	1	2
corcho	110	BN	1P30	428	1	1127	2	1	2
corcho	110	BN	1P30	420	1	690	4	1	2
cuchillo	132	BN	1P30	517	1	584	4	2	2
cuchillo	132	BN	1P30	711	1	628	3	2	2
cuchillo	132	BN	1P30	569	1	592	2	2	2
cuchillo	132	BN	1P30	512	1	824	1	2	2
escalera	125	BN	1P30	518	1	611	2	2	1
escalera	125	BN	1P30	504	1	712	4	2	1
escalera	125	BN	1P30	579	1	572	3	2	1
escalera	125	BN	1P30	535	1	676	1	2	1
escoba	105	BN	1P30	461	1	687	2	1	1
escoba	105	BN	1P30	436	1	1173	1	1	1
escoba	105	BN	1P30	482	1	731	3	1	1
escoba	105	BN	1P30	456	1	558	4	1	1
espejo	133	BN	1P30	534	1	578	4	2	2
espejo	133	BN	1P30	493	1	727	3	2	2
espejo	133	BN	1P30	573	1	623	2	2	2
espejo	133	BN	1P30	521	1	782	1	2	2
flor	127	BN	1P30	318	1	571	4	2	1
flor	127	BN	1P30	305	1	652	2	2	1
flor	127	BN	1P30	267	1	666	3	2	1
flor	127	BN	1P30	270	1	680	1	2	1
globo	100	BN	1P30	346	1	638	2	1	1
globo	100	BN	1P30	352	1	602	3	1	1
globo	100	BN	1P30	362	1	659	4	1	1
globo	100	BN	1P30	388	1	682	1	1	1
hacha	116	BN	1P30	370	1	650	4	1	2
hacha	116	BN	1P30	336	1	707	3	1	2
hacha	116	BN	1P30	403	1	1052	1	1	2
hacha	116	BN	1P30	370	1	693	2	1	2
hilo	130	BN	1P30	288	1	716	4	2	2
hilo	130	BN	1P30	334	1	609	2	2	2
hilo	130	BN	1P30	299	1	817	3	2	2
hilo	130	BN	1P30	325	1	840	1	2	2
hoja	135	BN	1P30	382	1	532	4	2	2
hoja	135	BN	1P30	347	1	587	3	2	2
hoja	135	BN	1P30	356	1	672	1	2	2
hoja	135	BN	1P30	370	1	648	2	2	2
hoz	115	BN	1P30	237	1	677	2	1	2
hoz	115	BN	1P30	287	1	711	4	1	2
hoz	115	BN	1P30	317	1	682	1	1	2
hoz	115	BN	1P30	311	1	639	3	1	2
hucha	119	BN	1P30	352	1	759	2	1	2
hucha	119	BN	1P30	370	1	829	3	1	2
hucha	119	BN	1P30	395	1	846	1	1	2
hucha	119	BN	1P30	368	1	709	4	1	2
huevo	131	BN	1P30	302	1	664	4	2	2
huevo	131	BN	1P30	357	1	671	3	2	2
huevo	131	BN	1P30	368	1	725	2	2	2
huevo	131	BN	1P30	321	1	595	1	2	2
mancha	136	BN	1P30	419	1	633	4	2	2
mancha	136	BN	1P30	400	1	716	1	2	2
mancha	136	BN	1P30	415	1	771	2	2	2
mancha	136	BN	1P30	411	1	722	3	2	2
mesa	137	BN	1P30	371	1	761	4	2	2
mesa	137	BN	1P30	437	1	532	1	2	2
mesa	137	BN	1P30	390	1	806	3	2	2
muleta	117	BN	1P30	412	1	902	2	1	2
muleta	117	BN	1P30	427	1	1096	4	1	2
muleta	117	BN	1P30	456	1	816	3	1	2
muleta	117	BN	1P30	429	1	1123	1	1	2
patín	102	BN	1P30	418	1	797	1	1	1
patín	102	BN	1P30	426	1	693	2	1	1
patín	102	BN	1P30	374	1	753	3	1	1
patín	102	BN	1P30	388	1	672	4	1	1
pelota	129	BN	1P30	467	1	600	4	2	1
pelota	129	BN	1P30	436	1	902	2	2	1
pelota	129	BN	1P30	400	1	652	1	2	1
pelota	129	BN	1P30	465	1	649	3	2	1
peluca	108	BN	1P30	440	1	775	2	1	1
peluca	108	BN	1P30	425	1	786	3	1	1
peluca	108	BN	1P30	457	1	680	4	1	1
peluca	108	BN	1P30	437	1	904	1	1	1
peonza	118	BN	1P30	477	1	672	3	1	2
peonza	118	BN	1P30	471	1	745	1	1	2
peonza	118	BN	1P30	459	1	576	2	1	2
peonza	118	BN	1P30	469	1	643	4	1	2
pincel	103	BN	1P30	447	1	719	1	1	1
pincel	103	BN	1P30	461	1	736	2	1	1
pincel	103	BN	1P30	471	1	834	3	1	1
pincel	103	BN	1P30	461	1	615	4	1	1
puerta	126	BN	1P30	359	1	709	3	2	1
puerta	126	BN	1P30	425	1	690	4	2	1
puerta	126	BN	1P30	375	1	756	1	2	1
puerta	126	BN	1P30	342	1	640	2	2	1
regadera	106	BN	1P30	517	1	714	2	1	1
regadera	106	BN	1P30	548	1	680	4	1	1
regadera	106	BN	1P30	491	1	786	3	1	1
regadera	106	BN	1P30	523	1	627	1	1	1
reloj	121	BN	1P30	347	1	545	3	2	1
reloj	121	BN	1P30	408	1	637	4	2	1
reloj	121	BN	1P30	359	1	631	2	2	1
reloj	121	BN	1P30	346	1	566	1	2	1
sierra	109	BN	1P30	465	1	646	4	1	1
sierra	109	BN	1P30	478	1	645	2	1	1
sierra	109	BN	1P30	381	1	708	3	1	1
sierra	109	BN	1P30	392	1	953	1	1	1
silla	138	BN	1P30	450	1	943	1	2	2
silla	138	BN	1P30	393	1	683	2	2	2
silla	138	BN	1P30	442	1	618	4	2	2
silla	138	BN	1P30	400	1	607	3	2	2
sombrero	134	BN	1P30	556	1	776	3	2	2
sombrero	134	BN	1P30	517	1	686	4	2	2
sombrero	134	BN	1P30	513	1	692	2	2	2
taburete	101	BN	1P30	551	1	781	2	1	1
taburete	101	BN	1P30	608	1	753	1	1	1
taburete	101	BN	1P30	486	1	2126	4	1	1
taburete	101	BN	1P30	534	1	942	3	1	1
teléfono	122	BN	1P30	541	1	601	3	2	1
teléfono	122	BN	1P30	506	1	597	4	2	1
teléfono	122	BN	1P30	546	1	575	2	2	1
teléfono	122	BN	1P30	517	1	571	1	2	1
ventana	139	BN	1P30	450	1	660	4	2	2
ventana	139	BN	1P30	479	1	695	3	2	2
ventana	139	BN	1P30	460	1	608	2	2	2
ventana	139	BN	1P30	494	1	569	1	2	2
vestido	124	BN	1P30	508	1	594	4	2	1
vestido	124	BN	1P30	487	1	578	3	2	1
vestido	124	BN	1P30	532	1	608	2	2	1
vestido	124	BN	1P30	484	1	758	1	2	1
violín	104	BN	1P30	392	1	721	2	1	1
violín	104	BN	1P30	323	1	819	1	1	1
violín	104	BN	1P30	443	1	558	4	1	1
violín	104	BN	1P30	417	1	648	3	1	1
avión	123	BN	1P31	430	1	620	4	2	1
avión	123	BN	1P31	361	1	591	3	2	1
avión	123	BN	1P31	366	1	545	2	2	1
avión	123	BN	1P31	344	1	538	1	2	1
balcón	120	BN	1P31	487	1	612	3	2	1
balcón	120	BN	1P31	416	1	740	4	2	1
balcón	120	BN	1P31	452	1	776	2	2	1
bolsa	128	BN	1P31	416	1	810	4	2	1
bolsa	128	BN	1P31	378	1	569	3	2	1
bolsa	128	BN	1P31	391	1	683	1	2	1
bolsa	128	BN	1P31	452	1	623	2	2	1
bombilla	107	BN	1P31	566	1	588	2	1	1
bombilla	107	BN	1P31	540	1	535	1	1	1
bombilla	107	BN	1P31	542	1	504	3	1	1
bombilla	107	BN	1P31	539	1	502	4	1	1
calcetín	112	BN	1P31	535	1	591	2	1	2
calcetín	112	BN	1P31	521	1	656	3	1	2
calcetín	112	BN	1P31	539	1	551	1	1	2
calcetín	112	BN	1P31	576	1	568	4	1	2
cepillo	113	BN	1P31	538	1	463	3	1	2
cepillo	113	BN	1P31	528	1	493	2	1	2
cepillo	113	BN	1P31	518	1	639	4	1	2
cepillo	113	BN	1P31	531	1	595	1	1	2
colchón	111	BN	1P31	423	1	642	2	1	2
colchón	111	BN	1P31	425	1	616	3	1	2
colchón	111	BN	1P31	430	1	673	1	1	2
colchón	111	BN	1P31	410	1	646	4	1	2
columpio	114	BN	1P31	493	1	647	3	1	2
columpio	114	BN	1P31	473	1	587	2	1	2
columpio	114	BN	1P31	522	1	503	1	1	2
columpio	114	BN	1P31	471	1	575	4	1	2
corcho	110	BN	1P31	399	1	878	4	1	2
corcho	110	BN	1P31	380	1	967	3	1	2
corcho	110	BN	1P31	350	1	1505	2	1	2
corcho	110	BN	1P31	376	1	865	1	1	2
cuchillo	132	BN	1P31	530	1	588	4	2	2
cuchillo	132	BN	1P31	514	1	557	3	2	2
cuchillo	132	BN	1P31	460	1	557	1	2	2
cuchillo	132	BN	1P31	474	1	799	2	2	2
escalera	125	BN	1P31	531	1	576	4	2	1
escalera	125	BN	1P31	521	1	487	3	2	1
escalera	125	BN	1P31	413	1	743	2	2	1
escalera	125	BN	1P31	522	1	533	1	2	1
escoba	105	BN	1P31	425	1	556	2	1	1
escoba	105	BN	1P31	425	1	1166	1	1	1
escoba	105	BN	1P31	533	1	629	3	1	1
escoba	105	BN	1P31	475	1	715	4	1	1
espejo	133	BN	1P31	550	1	579	4	2	2
espejo	133	BN	1P31	502	1	619	3	2	2
espejo	133	BN	1P31	464	1	621	2	2	2
espejo	133	BN	1P31	482	1	629	1	2	2
flor	127	BN	1P31	308	1	491	3	2	1
flor	127	BN	1P31	408	1	616	4	2	1
flor	127	BN	1P31	315	1	489	2	2	1
flor	127	BN	1P31	271	1	561	1	2	1
globo	100	BN	1P31	384	1	545	1	1	1
globo	100	BN	1P31	321	1	534	2	1	1
globo	100	BN	1P31	408	1	672	3	1	1
globo	100	BN	1P31	372	1	572	4	1	1
hacha	116	BN	1P31	309	1	645	4	1	2
hacha	116	BN	1P31	338	1	872	2	1	2
hacha	116	BN	1P31	355	1	982	3	1	2
hacha	116	BN	1P31	333	1	728	1	1	2
hilo	130	BN	1P31	290	1	601	4	2	2
hilo	130	BN	1P31	346	1	590	3	2	2
hilo	130	BN	1P31	270	1	621	1	2	2
hilo	130	BN	1P31	275	1	614	2	2	2
hoja	135	BN	1P31	347	1	562	4	2	2
hoja	135	BN	1P31	337	1	682	1	2	2
hoja	135	BN	1P31	345	1	595	3	2	2
hoja	135	BN	1P31	308	1	774	2	2	2
hoz	115	BN	1P31	248	1	614	2	1	2
hoz	115	BN	1P31	286	1	625	3	1	2
hoz	115	BN	1P31	261	1	653	4	1	2
hoz	115	BN	1P31	223	1	664	1	1	2
hucha	119	BN	1P31	376	1	823	4	1	2
hucha	119	BN	1P31	379	1	847	3	1	2
hucha	119	BN	1P31	344	1	1177	1	1	2
hucha	119	BN	1P31	319	1	914	2	1	2
huevo	131	BN	1P31	336	1	701	4	2	2
huevo	131	BN	1P31	297	1	591	3	2	2
huevo	131	BN	1P31	307	1	1150	2	2	2
mancha	136	BN	1P31	390	1	635	1	2	2
mancha	136	BN	1P31	387	1	863	2	2	2
mancha	136	BN	1P31	443	1	671	4	2	2
mancha	136	BN	1P31	396	1	574	3	2	2
mesa	137	BN	1P31	416	1	660	4	2	2
mesa	137	BN	1P31	334	1	560	1	2	2
mesa	137	BN	1P31	379	1	685	3	2	2
mesa	137	BN	1P31	406	1	555	2	2	2
peluca	108	BN	1P31	371	1	558	2	1	1
peluca	108	BN	1P31	426	1	675	1	1	1
peluca	108	BN	1P31	378	1	610	3	1	1
peluca	108	BN	1P31	447	1	602	4	1	1
peonza	118	BN	1P31	478	1	988	1	1	2
peonza	118	BN	1P31	437	1	1028	2	1	2
peonza	118	BN	1P31	483	1	1356	4	1	2
pincel	103	BN	1P31	399	1	673	1	1	1
pincel	103	BN	1P31	410	1	670	4	1	1
pincel	103	BN	1P31	393	1	628	2	1	1
pincel	103	BN	1P31	417	1	969	3	1	1
puerta	126	BN	1P31	362	1	686	4	2	1
puerta	126	BN	1P31	338	1	830	3	2	1
puerta	126	BN	1P31	360	1	644	2	2	1
puerta	126	BN	1P31	389	1	920	1	2	1
regadera	106	BN	1P31	567	1	551	1	1	1
regadera	106	BN	1P31	572	1	547	2	1	1
regadera	106	BN	1P31	521	1	514	3	1	1
regadera	106	BN	1P31	583	1	617	4	1	1
reloj	121	BN	1P31	321	1	748	2	2	1
reloj	121	BN	1P31	338	1	617	3	2	1
reloj	121	BN	1P31	388	1	572	4	2	1
reloj	121	BN	1P31	338	1	544	1	2	1
sierra	109	BN	1P31	468	1	576	3	1	1
sierra	109	BN	1P31	462	1	880	2	1	1
sierra	109	BN	1P31	433	1	689	1	1	1
sierra	109	BN	1P31	509	1	571	4	1	1
silla	138	BN	1P31	468	1	493	2	2	2
silla	138	BN	1P31	447	1	486	4	2	2
silla	138	BN	1P31	459	1	488	3	2	2
silla	138	BN	1P31	408	1	456	1	2	2
sombrero	134	BN	1P31	553	1	471	4	2	2
sombrero	134	BN	1P31	548	1	529	1	2	2
sombrero	134	BN	1P31	534	1	485	3	2	2
sombrero	134	BN	1P31	521	1	447	2	2	2
taburete	101	BN	1P31	489	1	764	2	1	1
taburete	101	BN	1P31	486	1	952	3	1	1
taburete	101	BN	1P31	524	1	651	4	1	1
taburete	101	BN	1P31	484	1	1030	1	1	1
teléfono	122	BN	1P31	491	1	571	3	2	1
teléfono	122	BN	1P31	515	1	573	4	2	1
teléfono	122	BN	1P31	493	1	534	2	2	1
teléfono	122	BN	1P31	457	1	487	1	2	1
ventana	139	BN	1P31	551	1	757	4	2	2
ventana	139	BN	1P31	465	1	499	1	2	2
ventana	139	BN	1P31	472	1	504	2	2	2
ventana	139	BN	1P31	522	1	708	3	2	2
vestido	124	BN	1P31	517	1	578	4	2	1
vestido	124	BN	1P31	523	1	594	2	2	1
vestido	124	BN	1P31	534	1	529	3	2	1
vestido	124	BN	1P31	508	1	513	1	2	1
violín	104	BN	1P31	353	1	777	1	1	1
violín	104	BN	1P31	414	1	660	4	1	1
violín	104	BN	1P31	439	1	765	2	1	1
violín	104	BN	1P31	382	1	810	3	1	1
avión	123	BN	1P32	361	1	681	3	2	1
avión	123	BN	1P32	402	1	513	2	2	1
avión	123	BN	1P32	401	1	564	1	2	1
avión	123	BN	1P32	375	1	518	4	2	1
balcón	120	BN	1P32	455	1	526	4	2	1
balcón	120	BN	1P32	444	1	829	1	2	1
balcón	120	BN	1P32	467	1	898	2	2	1
balcón	120	BN	1P32	415	1	751	3	2	1
bolsa	128	BN	1P32	448	1	714	1	2	1
bolsa	128	BN	1P32	457	1	552	2	2	1
bolsa	128	BN	1P32	448	1	595	3	2	1
bolsa	128	BN	1P32	424	1	583	4	2	1
bombilla	107	BN	1P32	534	1	585	4	1	1
bombilla	107	BN	1P32	560	1	546	1	1	1
bombilla	107	BN	1P32	535	1	600	2	1	1
bombilla	107	BN	1P32	530	1	500	3	1	1
calcetín	112	BN	1P32	555	1	540	4	1	2
calcetín	112	BN	1P32	581	1	540	3	1	2
calcetín	112	BN	1P32	532	1	604	2	1	2
calcetín	112	BN	1P32	543	1	543	1	1	2
cepillo	113	BN	1P32	530	1	620	4	1	2
cepillo	113	BN	1P32	475	1	558	3	1	2
cepillo	113	BN	1P32	505	1	598	1	1	2
cepillo	113	BN	1P32	502	1	648	2	1	2
colchón	111	BN	1P32	421	1	582	4	1	2
colchón	111	BN	1P32	455	1	607	3	1	2
colchón	111	BN	1P32	440	1	623	2	1	2
colchón	111	BN	1P32	449	1	641	1	1	2
columpio	114	BN	1P32	531	1	558	4	1	2
columpio	114	BN	1P32	524	1	558	1	1	2
columpio	114	BN	1P32	545	1	536	3	1	2
columpio	114	BN	1P32	552	1	659	2	1	2
corcho	110	BN	1P32	390	1	891	2	1	2
corcho	110	BN	1P32	408	1	1292	1	1	2
corcho	110	BN	1P32	390	1	661	3	1	2
corcho	110	BN	1P32	313	1	595	4	1	2
cuchillo	132	BN	1P32	532	1	691	1	2	2
cuchillo	132	BN	1P32	523	1	552	3	2	2
cuchillo	132	BN	1P32	539	1	583	4	2	2
cuchillo	132	BN	1P32	502	1	599	2	2	2
escalera	125	BN	1P32	555	1	515	2	2	1
escalera	125	BN	1P32	522	1	491	3	2	1
escalera	125	BN	1P32	545	1	618	1	2	1
escalera	125	BN	1P32	526	1	489	4	2	1
escoba	105	BN	1P32	462	1	519	3	1	1
escoba	105	BN	1P32	466	1	677	4	1	1
escoba	105	BN	1P32	500	1	639	2	1	1
escoba	105	BN	1P32	473	1	600	1	1	1
espejo	133	BN	1P32	547	1	583	1	2	2
espejo	133	BN	1P32	481	1	546	3	2	2
espejo	133	BN	1P32	530	1	533	2	2	2
espejo	133	BN	1P32	514	1	491	4	2	2
flor	127	BN	1P32	263	1	510	3	2	1
flor	127	BN	1P32	243	1	676	1	2	1
flor	127	BN	1P32	305	1	676	2	2	1
flor	127	BN	1P32	312	1	494	4	2	1
globo	100	BN	1P32	335	1	517	3	1	1
globo	100	BN	1P32	387	1	539	1	1	1
globo	100	BN	1P32	373	1	513	2	1	1
globo	100	BN	1P32	341	1	535	4	1	1
hacha	116	BN	1P32	315	1	645	4	1	2
hacha	116	BN	1P32	372	1	1283	1	1	2
hacha	116	BN	1P32	333	1	863	3	1	2
hacha	116	BN	1P32	360	1	692	2	1	2
hilo	130	BN	1P32	303	1	698	1	2	2
hilo	130	BN	1P32	291	1	690	2	2	2
hilo	130	BN	1P32	278	1	824	3	2	2
hilo	130	BN	1P32	279	1	700	4	2	2
hoja	135	BN	1P32	302	1	660	3	2	2
hoja	135	BN	1P32	342	1	591	1	2	2
hoja	135	BN	1P32	376	1	479	4	2	2
hoja	135	BN	1P32	377	1	496	2	2	2
hoz	115	BN	1P32	255	1	597	4	1	2
hoz	115	BN	1P32	270	1	610	3	1	2
hoz	115	BN	1P32	284	1	785	2	1	2
hoz	115	BN	1P32	232	1	814	1	1	2
hucha	119	BN	1P32	366	1	537	4	1	2
hucha	119	BN	1P32	358	1	598	3	1	2
hucha	119	BN	1P32	334	1	837	1	1	2
hucha	119	BN	1P32	376	1	635	2	1	2
huevo	131	BN	1P32	337	1	615	2	2	2
huevo	131	BN	1P32	327	1	662	1	2	2
huevo	131	BN	1P32	326	1	609	3	2	2
huevo	131	BN	1P32	357	1	539	4	2	2
mancha	136	BN	1P32	420	1	533	3	2	2
mancha	136	BN	1P32	384	1	573	1	2	2
mancha	136	BN	1P32	416	1	549	2	2	2
mancha	136	BN	1P32	403	1	486	4	2	2
mesa	137	BN	1P32	347	1	605	3	2	2
mesa	137	BN	1P32	385	1	481	1	2	2
mesa	137	BN	1P32	372	1	509	4	2	2
mesa	137	BN	1P32	394	1	628	2	2	2
muleta	117	BN	1P32	411	1	762	4	1	2
muleta	117	BN	1P32	411	1	843	3	1	2
muleta	117	BN	1P32	428	1	917	2	1	2
patín	102	BN	1P32	396	1	590	2	1	1
patín	102	BN	1P32	315	1	518	3	1	1
patín	102	BN	1P32	382	1	530	4	1	1
patín	102	BN	1P32	393	1	593	1	1	1
pelota	129	BN	1P32	448	1	528	1	2	1
pelota	129	BN	1P32	398	1	636	4	2	1
pelota	129	BN	1P32	401	1	1055	3	2	1
peluca	108	BN	1P32	404	1	624	3	1	1
peluca	108	BN	1P32	424	1	629	4	1	1
peluca	108	BN	1P32	470	1	602	2	1	1
peluca	108	BN	1P32	436	1	703	1	1	1
peonza	118	BN	1P32	510	1	608	1	1	2
peonza	118	BN	1P32	440	1	582	2	1	2
peonza	118	BN	1P32	458	1	535	3	1	2
peonza	118	BN	1P32	444	1	546	4	1	2
pincel	103	BN	1P32	410	1	561	4	1	1
pincel	103	BN	1P32	414	1	796	2	1	1
pincel	103	BN	1P32	381	1	712	3	1	1
puerta	126	BN	1P32	415	1	602	4	2	1
puerta	126	BN	1P32	377	1	528	3	2	1
puerta	126	BN	1P32	421	1	624	1	2	1
puerta	126	BN	1P32	416	1	654	2	2	1
regadera	106	BN	1P32	557	1	542	4	1	1
regadera	106	BN	1P32	539	1	581	1	1	1
regadera	106	BN	1P32	602	1	594	3	1	1
regadera	106	BN	1P32	548	1	612	2	1	1
reloj	121	BN	1P32	360	1	599	1	2	1
reloj	121	BN	1P32	411	1	565	2	2	1
reloj	121	BN	1P32	448	1	554	3	2	1
reloj	121	BN	1P32	351	1	609	4	2	1
sierra	109	BN	1P32	444	1	537	4	1	1
sierra	109	BN	1P32	440	1	605	2	1	1
sierra	109	BN	1P32	480	1	462	3	1	1
sierra	109	BN	1P32	456	1	817	1	1	1
silla	138	BN	1P32	463	1	486	3	2	2
silla	138	BN	1P32	439	1	453	4	2	2
silla	138	BN	1P32	477	1	479	1	2	2
silla	138	BN	1P32	418	1	585	2	2	2
sombrero	134	BN	1P32	605	1	555	3	2	2
sombrero	134	BN	1P32	506	1	710	1	2	2
sombrero	134	BN	1P32	537	1	531	4	2	2
sombrero	134	BN	1P32	571	1	497	2	2	2
taburete	101	BN	1P32	484	1	674	3	1	1
taburete	101	BN	1P32	490	1	610	4	1	1
taburete	101	BN	1P32	510	1	1018	2	1	1
taburete	101	BN	1P32	484	1	717	1	1	1
teléfono	122	BN	1P32	493	1	612	1	2	1
teléfono	122	BN	1P32	512	1	656	2	2	1
teléfono	122	BN	1P32	498	1	594	3	2	1
teléfono	122	BN	1P32	469	1	867	4	2	1
ventana	139	BN	1P32	504	1	572	1	2	2
ventana	139	BN	1P32	522	1	555	2	2	2
ventana	139	BN	1P32	499	1	560	4	2	2
ventana	139	BN	1P32	539	1	492	3	2	2
vestido	124	BN	1P32	527	1	561	3	2	1
vestido	124	BN	1P32	514	1	543	1	2	1
vestido	124	BN	1P32	522	1	515	2	2	1
